,Unnamed: 0,tweet,label
18461,18461,13 reasons why is fucking me up dude   its crazy how people never take the time to think about the consequences of their actions ,0
18462,18462,man said  ill shh everyone on this fucking panel  and everyone took it in so casually ,1
18463,18463,bitch jackson hypes up every damn member of got7 and when he asks for one compliment they are all fucking mute ,0
18464,18464,my car is already fucking dirty and i just cleaned it lastnight  i havent even taken it anywhere ,1
18465,18465,niggas can spot some ass a mile away but cant spot their girl being unhappy in front on their face ,0
18466,18466,now we finna die becuase yall was mad about hillary and her damn emails,0
18467,18467,who the fuck are man utd   — whoooo        ,0
18468,18468,its a fucking filter u fag  shes not pretending,0
18469,18469,this is a fucking lie and even you at theguardian know it ,0
18470,18470,my wife always fills the car up when she borrows it  thats how fucking fat she is ,0
18471,18471,wait  he was fucking his cousin loll,0
18472,18472,i deadass fucking choked,0
18473,18473,now this is a fucking,0
18474,18474,this nigga mad cus drake aint steal his flow lbr,0
18475,18475,can july hurry up so i can pass my fucking test and not hassle every cunt for lifts ,0
18476,18476,i hate a  i dont like your girlfriend  ass female    bitch i like her  get the fuck on with your mad ass,0
18477,18477,why do i fucking see these 20 times per day,0
18478,18478,this fucked me up,0
18479,18479,he said this is exasperating    i am fucking deceased,0
18480,18480,but can people stop getting so butthurt over a fucking joke  move on,0
18481,18481,yes yall attack on titan is fucking baacckkkkkk,0
18482,18482,if  you wore a condom  while fucking  her   sorry bro  it dont count you fucked the condom  not her  ,0
18483,18483,if someone makes an effort to stay and be there for you no matter how fucked up you are  those are truly the ones you nee…,0
18484,18484,i wanna fucking kill myself,0
18485,18485,why are floridians the dumbest breed    every time i read something idiotic i know it has to be florida ,0
18486,18486, tell me you fucking need me   shameless  2011  ,0
18487,18487,listen to home invasion ft  karos by j  $uplex bro this is so fucking fire listen to this,0
18488,18488,tk fucking cooper,0
18489,18489,fucking two cops momssexyvideos,0
18490,18490,when bae says somethin that pisses you off but youre trying to not to be crazy anymore,0
18491,18491,i fucking suck at captions   ,1
18492,18492,blast the music until you cant feel a fucking thing,0
18493,18493,a to the fucking meeen,0
18494,18494,all my life i been fucked ov  i pray ion have to deal with this nomore ,0
18495,18495,pornpros   dillion harper and ava taylor fucked in threesome,0
18496,18496,im so sick of getting ignored for that fucking game,0
18497,18497,what a fucking melt ,0
18498,18498,this fucked me up ,0
18499,18499,nikkas cant front like i dont eat this rap shit fuck outta here     ,0
18500,18500,this fucked me up,0
18501,18501,it was at this moment the parademon knew he fucked up,0
18502,18502,if u ever need ship plots  thats all i fucking have on that blog ,0
18503,18503, nobody helps me in this fucking house ,0
18504,18504,she said she got fucking blood on her hand  i said nooo,0
18505,18505,feelin myself as fuck i am a bad ass bitch no one can touch me   ; ~~ ,1
18506,18506,g fucking code ️,0
18507,18507,they are the fucking cutest  on and off the screen ,0
18508,18508,im wont watch the nba ever again if he doesnt get mvp   yall got him fucked up,0
18509,18509,insomnia aint a joke bruh im really a fucking zombie at this point,0
18510,18510,i know  hes fucking garbage,0
18511,18511,the fucking wolf,0
18512,18512,your mom ever just walk in your room and all your siblings follow and you end up just having a fucking family party in…,0
18513,18513,stressing about shit you cant change is the worst,0
18514,18514,if youve been indirectly hitting on someone for a while and theyre not reciprocating  fucking stop it  its creepy ,0
18515,18515,dont be tweeting at me with breitbart garbage you fucking trump troll ,1
18516,18516, this guy explodes all over his wife after watching her get fucked and cumed on by his pal    wait for it …,0
18517,18517,maybe your pussy stinks,0
18518,18518,these diehard yet know nothing xxxtentacion fans are getting annoying as fuck now,0
18519,18519,i know its mad but if i go to hell will you come with me or just leave,0
18520,18520,im aching so bad what the fuck,0
18521,18521,this the fucking one       ,0
18522,18522,when youre mad at video games but controllers are expensive as hell,0
18523,18523,convince neighbours youre a politician by knocking their doors once every 4 5 years and then totally fucking ignoring them …,0
18524,18524,the dems fucked up and were all paying for it  time to move on  also dont think his actions are self promoting,0
18525,18525,istg yall are mad crazy  why does lauren always have to be fucking everyone she interacts with  when will yall stop making assumptions ,0
18526,18526,whoever created the simpsons isnt to be fucked with,0
18527,18527,i try but that bitch crazy ,0
18528,18528,my sky sports news aint working so ive gotta listen to that fucking clown saunders ,0
18529,18529,speaks allot for the idiots foriegn countries allow to take power  sad sta…,0
18530,18530,what lies have i been told all my fucking life ftw ftw ftw ,0
18531,18531,a fucking beauty ,0
18532,18532,lucy yanks the football away  again  always  every fucking time ,0
18533,18533,lets fucking go,0
18534,18534,this bitch can fucking hold hair with his eyelids,0
18535,18535,oh you are really fucking around tonight  huh ,0
18536,18536,he got to have go in a truck  and was given an  i ️trucks  badge  im fucking losing it ,1
18537,18537,oh look  its fucking nothing,0
18538,18538,holy shiiiiiiit whats that fucking vídeo ,0
18539,18539,stop fucking stepping on flowers,0
18540,18540,when i care about someone  i really do fucking care ,0
18541,18541,when you show up at the party already fucked up,0
18542,18542,if you have my ip and say that you will ddos me why not do it  fucking pussy who types a random numbers and claimed it was my…,0
18543,18543,can take a break from cod trailer breakdowns give us season 2 breakdowns  im so fucking lost this s…,0
18544,18544,niggas get some pussy and go talk all about it on twitter like they dont know how to act  i swear niggas can be so lame and annoying ,0
18545,18545,this video is so fucking funnh,0
18546,18546,when ur done being a sad girl and in the mood to b a bad bitch,0
18547,18547,you are trying to use common sense with an idiot   a self serving idiot who could not give a damn ab…,0
18548,18548,i soloed a 4 kuro and i already fucking have 3 copies of him,0
18549,18549,if i stop fucking w you its probably your fault  ,0
18550,18550,stop fucking parking in front of the swim complex     niggas cant get out cause of yall,0
18551,18551,if someone makes an effort to stay and be there for you no matter how fucked up you are  those are truly the ones you nee…,0
18552,18552,my nigga  i will beat yo fucking ass,0
18553,18553,if i have a daughter she cant fuck with fuck niggas    ,0
18554,18554,and with this i rest my fucking case  pinned tweet ,0
18555,18555,emi puton emily fucking me my neighbor neighbors,0
18556,18556,get out was the fucking craziest movie i am stressed and sweating,0
18557,18557,must be a cold day in fuckin hell,0
18558,18558,dp fucking boys sandwich xvii,0
18559,18559,passed out fucking sex with tribal women,0
18560,18560,me  fuck sleep ima bad bitch me in the morning ,0
18561,18561,my thing is bitches get mad at you wanna disrespect you when they need to be mad at the nigga  ,1
18562,18562,this fucked me up,0
18563,18563,look at this fucking asshole ,0
18564,18564,one thing that is not going well with moving is getting rid of my fucking car ,0
18565,18565,this fucked me up,0
18566,18566,this is a fucking nightmare,0
18567,18567,holy shit yung this the worst crash ive seen in a minute idk how they survived,0
18568,18568,just give boston a fucking feature already  youve owed us one since 2015   ,0
18569,18569,when you show up at the party already fucked up,0
18570,18570,me fucking it up for my seargant so i wont have to go on duty,0
18571,18571, dont fucking vape on the pizza ,0
18572,18572,i know i forgot to say i fucked up there ; ;,0
18573,18573,um hi hello its a national fucking holiday and no one on my tl is celebrating it,0
18574,18574,if he started talking about fucking bitches making them a part o his collection  yall wouldnt blink twice huh ,0
18575,18575,do you ever look at a text like  yeah im fucking you tonight    ,0
18576,18576,i guess that means god is a useless fucking piece of dogshit too ,0
18577,18577,i hope that bear fucked her kayaak up so bad,0
18578,18578,he  fucking  served  this  look ,0
18579,18579,this fucked me up,0
18580,18580,and today my roommate is talking with this guy on the phone still while she showers  jesus fucking christ ,0
18581,18581,when someone doesnt take your advice and they end up getting fucked over ,0
18582,18582,the fucking squad,0
18583,18583,muscle bottom joey gets fucked bareback by hottie nixon at sean cody    ,1
18584,18584,they fucking legs ,0
18585,18585,jacob whitesides is my fucking world and no one will change that,0
18586,18586,why is neda so pissed someone just credited cass game  this is not the neda show like shes trying to make it  ,0
18587,18587,its harry day u fucking asshole be considerate,0
18588,18588,look at this fucking asshole  jared kushner via,0
18589,18589,fucking goals ,1
18590,18590,petition for none of the girls to ever start a sentence like that anymore bc im gonna have a fucking heart attack…,0
18591,18591,guess what name i sniped  lets fucking gooooo,0
18592,18592,wait  ring the fucking alarm  theres a lot going on here  but lets start with how normalized anti black misogyny…,0
18593,18593,youre either on my side  by my side  or in my fucking way,0
18594,18594,stop fucking using animals for entertainment then,0
18595,18595,i fucking broke a highlighter from sephora ahshdjdjjd nooo,0
18596,18596,my sleep schedule is soo fucked ,0
18597,18597,that dude done fucked up by saying  everything you want  does he not realize just 1 liquid lipstick is gonna run hi…,0
18598,18598,hater bitches mad cause its sex workers out here making bank off some nudes while they stressed and overworked for…,0
18599,18599,im emo  i need a fucking hug  in all seriousness ,0
18600,18600,bitch caught an attitude w  me cause i almost ran her over  like bitch you almost got my car dirty with your blood  self centere…,0
18601,18601,when you walk into the relationship blind to the fact that shes a hoe and fucking everybody,0
18602,18602,does anyone else just have those days where they literally hit run over almost every fucking curb  today is that day,0
18603,18603,fat women fucking men with strapon sex tgp,0
18604,18604,fucking swansea  always pull it out the bag vs us  and then that  all agreed that we want that lot to get relegated ,0
18605,18605,when you show up at the party already fucked up,0
18606,18606,do you remember when i put a fucking screwdriver on a piece of string and wore it as a necklace,0
18607,18607,i wasnt reasy for that hip thrust fucking hell jungkook isnsksmdjs,0
18608,18608,im so irritated i want to fucking cry,0
18609,18609,fucking her before she goes to school,0
18610,18610,this iraqi soldier is a bloody legend   the cowardly little shits who put the boy in it can go to hell  …,0
18611,18611,i wish somebody was fucked up about me ,0
18612,18612,just like you fucked some dude 4 times in a week  i can talk to someone cant i,0
18613,18613,america  still fucking barbaric  after all these years ,0
18614,18614,fucking cats  man  i need physicists to get to work on explaining this,1
18615,18615,this fucked up smh    i feel bad for her,0
18616,18616,have 25 mins  then one pot cheesy chicken broccoli rice is your ticket to a dangerously delish dinner …,0
18617,18617,nadia styles bukkakke and fucked,0
18618,18618,people will really hate you for being yourself all the time  fuck them mfs ,0
18619,18619,do you know how mad i would be if my ass looked like this,0
18620,18620,nowplaying not to be fucked with featuring   gillie da kid 12 55,1
18621,18621,yo  school got me stressed tf out  i need a fucking milkshake ,0
18622,18622,that  is  a  fucking  kurta  oh my god this is so pissing off,0
18623,18623,just dropped ma phone in mayonnaise fucking hellmann,0
18624,18624,muscle bottom joey gets fucked bareback by hottie nixon at sean cody    ,0
18625,18625,and the fake fruit bowl on the table ,0
18626,18626,his ass just seemed like he was protecting her when trying to break it up and im his girl aint that crazy she talking crazy…,0
18627,18627,its not a surprise tho mate weve got fucking in goal  he is awfullllllllllllllll,0
18628,18628,nakita kash kissed licked and fucked,0
18629,18629,fucking hell giz a quote to plaster my ceiling chief,0
18630,18630,your girl pick the worst time to bring up some shit she been bothered by for a while  but just sat on ,0
18631,18631,sick of being treated like a fucking doormat by everyone,0
18632,18632,were getting charged a lot of fucking money ,0
18633,18633,dont let that bitch make u mad,0
18634,18634,my girl just broke up with me im here work my blood is fucking boiling im bouta burst out and tears and she come with s…,0
18635,18635,spying on people fucking at night,1
18636,18636,but then they send my grandma over just in case              are u fucking me,1
18637,18637,can u maybe fucking not do that or something,0
18638,18638,you got to be fucking shitting me,0
18639,18639,im goin to find u   then im goin to fuck u      this nigga stupid af,0
18640,18640,this track fucking goes ,0
18641,18641,ugh  what the hell are they waiting for     im so sorry you have to deal with something like this  sometimes i hate drs   ,0
18642,18642,cant lie that everton team looks fucking shite ,0
18643,18643,guatemalan girl getting fucked sex,0
18644,18644,shit is just fucking disgusting,0
18645,18645,and what  its a contact sport you fucking girl get on with it,0
18646,18646,stressing about shit you cant change is the worst,0
18647,18647,now this is fucking goals,0
18648,18648,its actually mad how seeing someones name can piss u off,1
18649,18649,me  im a cold hearted bitch i dont care about anything also me ,0
18650,18650,metaphysics  what exists  ethics  what should we do  epistemology  how do we know  existentialism  why even fucking ca…,0
18651,18651,her fucking sideplates glow im shook,0
18652,18652,two college hunks with tattoos are sucking and fucking,0
18653,18653,i fucking hate being called clingy  using a pejorative term to describe affection is trash  fuck out my face with that,0
18654,18654,i honestly am so sick of this for fuck sake he was depressed mary ann and he wanted to die,0
18655,18655,lets talk about a fucking fashion icon,0
18656,18656,nicki stans are fucking crazy hshshs,0
18657,18657,just gotta say fucking kills it ,0
18658,18658,and now youre talking about bernie 2020  are you out of your fucking minds ,0
18659,18659,im so fucking paranoid i literally always feel like everyone hates me 25 7 and i have no idea why,0
18660,18660,today reminds me why i have always hated my samantha w jason  the bullshit self delusional judgmental shit that co…,0
18661,18661,sick to fucking death of lies lies lies lies lies lies lies lies lies lies lies lies lies that result in war war war war wa…,0
18662,18662,oh my fucking god,0
18663,18663,how you bitches look when yall brag about fucking with somebody elses man ,0
18664,18664,i was just doing rhen yugyeom fucking,0
18665,18665,screams to the fucking void,0
18666,18666,post vine life is fuckin depressing  zachpiona,0
18667,18667,rodrick done fucked up,0
18668,18668,my names jordan im 16 and i never learnt how to fucking read,0
18669,18669,recap  that shit was boring  lose 2 zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz…,1
18670,18670,im so sorry  please just ignore me  im fucking retarded,0
18671,18671,some shit ill do to my annoying  diva  brats  nerve racking  ugly  stupid  demon ass sisters,1
18672,18672,i think  and i may just be talking crazy bullshit stuff here  but he may be regenerating,0
18673,18673,she shit her sen when u woke up pal thought it was grim reaper,1
18674,18674,then i thought how dare this ugly motherfucker just come into my damn house just chilling on my wall,0
18675,18675,unc has it    unless we see a crazy ass buzzer beater that happens almost every year ,0
18676,18676,bruh me and my boyfriend was running across campus yesterday  bruh lmaooo he smoked my ass  i was so mad  like damn let me get a head start,0
18677,18677,ladies and gentlemen i am fully fucking sautéed,1
18678,18678,sum1 pls stop dis fucking asshole sheets bc mc on earth from barking farting on masjid throughout day at deonar govandi,0
18679,18679,my hands are shaking this is so fucked up ,0
18680,18680,it truly makes yu wonder if the world has always been this fucked up or we just didnt know  notice bc we were kids ,0
18681,18681,sooooo fucked up ,0
18682,18682,two slutty girlfriends daniela and trystan fucked on speedboat,0
18683,18683,lupita  sweetie  im so sorry  im so sorry that a ugly ass bitch like this would even say that  oh my god ,0
18684,18684,yall really miserable if you feel the need to go out of your way and talk shit about someone who gives no fucks about y…,0
18685,18685,pls lets save  i beg of u  for humanity  i know she must have fucked all sort of dirty dicks…,0
18686,18686,i like nasty shit period,0
18687,18687,how about we fucking hire trans boys to play trans boys,0
18688,18688,why are people so fucking bothered by what others do    like if it isnt harming anyone and if it doesnt concern you  why…,0
18689,18689,do yall see jinki trying to stop taekey form teasing jonghyun im fucking screaming  cr~realstory718 ,0
18690,18690,fucking weeb,0
18691,18691,i hate a weak ass lil ass boy who swears he bout it but has niggas call my nigga to fight for him ,0
18692,18692,i cant fucking do any stone talus fight and its making me mad,0
18693,18693,i wanna delete my twitter cause people on here are retarded but then what am i gonna look at when im bored,0
18694,18694,anxiety because i havent eaten all fucking day its sad what can trigger my anxiety   ,0
18695,18695,stressing about shit you cant change is the worst,0
18696,18696,model tricked in fucking of fame,0
18697,18697,this what happens when you separate yo self from niggas who dont eat they food cold  you flourish   ,0
18698,18698,any nigga who tripping i betcha he gone get fucked offfff,0
18699,18699,not everyone you lose is a loss  unless it’s me  then you fucked up ,0
18700,18700,fucking stupid  i hate mojo  i hate gronk  fuck this stupid shit ,0
18701,18701,rolled outvthevall singing dancing midgets did you  how patriotic of you  you fucking hypocrite ,0
18702,18702,stop fucking stepping on flowers,0
18703,18703,keep fucking that chicken ,0
18704,18704,read another fucking book,0
18705,18705,just walked out of school  cant fucking be arsed,0
18706,18706, piano sweetie  im so sorry  im so sorry an ugly ass bitch like this would even say that oh my god ,0
18707,18707,jill fucked in the caravan,1
18708,18708,if ya girl suck on your fingers when yall fucking then wife that demon,0
18709,18709,this fucked up smh    i feel bad for her,0
18710,18710,cant catch no feelings for a bitch who fucked the crew,0
18711,18711,revolutionary idea  when systems update  dont fucking change the appearance  add your security all you want  leave my fucking font alone ,0
18712,18712,dont tell me one thing and then do another  stick to your fucking word ,0
18713,18713,like songs are understandable  but a fucking number like      ,0
18714,18714,hunter hearst hotrod is a fucking snitch  acab  go seth rollins,0
18715,18715,why niggas think fucking these hoes is an accomplishment,0
18716,18716,fucking cmon smash them piggy bastards,0
18717,18717,i cant fucking breathe  harry styles just shook my fucking life,0
18718,18718,because its easier and i dont feel like dislocating my fucking shoulder bone you nosey ass bitch ,0
18719,18719,desperate to hang on to the status quo the hell with anything or anyone else parasites ,0
18720,18720,you ever feel like youre just fucking up in life ,0
18721,18721,it took a netflix series for yall to realize not to be fucking dicks to people ,0
18722,18722,can someone cast donald glover for a marvin gaye biopic or is everyone stupid and uninspired,0
18723,18723,kim  sweetie  im so sorry  im so sorry that an ugly ass bitch like this would even say that  oh my god,0
18724,18724,literally these stupid fucking people are already fucking caught  these dumb ass fucking bitches trying to fucking attac…,0
18725,18725,i feel its the way she goes the way she fucking goes,0
18726,18726,he needs the fucking bible study talk,0
18727,18727,fucking women how women like to have sex,0
18728,18728,its a tweet  youre not curing child hunger or fucking cancer ,0
18729,18729,this fucked me up,0
18730,18730,did he launch 50 cruise missiles from his fucking country club,0
18731,18731,jolie girlfriend brunette ex getting fucked in the ass,0
18732,18732,nfl is fucking bullshit that way ,0
18733,18733,anyone else fucked at disneyland before   lit asffff,0
18734,18734,i dont fucking care what type of phone she has,0
18735,18735,you know you fucking up if george bush calling you racist,0
18736,18736,kim  sweetie  im so sorry  im so sorry that an ugly ass bitch like this would even say that  oh my god,0
18737,18737,i swear you were a guy days ago i guess you transformed fucking transgarden bitch,0
18738,18738,they took out saddam now iraq is fucked they took out gaddafi now libya is fucked now they want to take out assad fu…,0
18739,18739,i wanna be fucked   push dont be shy,0
18740,18740,wtf ethan     wtf     get your shit together,0
18741,18741,you guys spam my mobile with fucking notifications to subscribe for prime  when we try doing it it doesnt respond  fuk,0
18742,18742,getting supreme tattooed on my dick so im always fucking with the vision,0
18743,18743,he like karen just chill yo this bitch crazy ,0
18744,18744,from a fucking pistol,0
18745,18745,you guys are on all my playlists  like  you know what this maroon 5 list needs  fucking acaedia ,0
18746,18746,this fucked me up,0
18747,18747, nobody helps me in this fucking house ,1
18748,18748,why do i think about you     all the fucking time,1
18749,18749,every fucking time i read about animal cruelty ,0
18750,18750,wearing a bowtie  doesnt make you intelectual  you look just idiotic ,0
18751,18751,my nuts stuck to my legs my dick in an awkward position cant reach in my pants to readjust,0
18752,18752,bitches be wanting someone to be talking about them so bad  no bitch youre irrelevant ,1
18753,18753,i just finished 13 reasons why and it fucked me up bad  its sad how relatable it is to our society,0
18754,18754,yo if this is griffus thats fucked up,0
18755,18755,whos downtown and wanna buy me a coffee and food bc wells fargo is fucking me,0
18756,18756,apink rise    this song was so fucking lit  the choreo  the catchiness  we have all attempted this dance god bless,1
18757,18757,yo bestfriend aint fucking with my bestfriend ️️,0
18758,18758,i did that to myself i fucking spoiled myself and i did it to my fucking self im so mad,0
18759,18759,im gonna fucking kick you hamdi,0
18760,18760,you know you fucking up if george bush calling you racist,0
18761,18761,youre fucking garbage just like,0
18762,18762,to the girl who got mad at my boyfriend because he dates me im sorry every boy you like ends up liking me and not your ratchet ass,0
18763,18763,yeah i fucked up  but im dealing with the consequence not you ,0
18764,18764,everybody in fucking akron wanna rap now ,0
18765,18765,when you name all the beverages like they asked you to and they get a fucking water ,0
18766,18766,every time i think about  making a murderer   i get so fucking mad,0
18767,18767,damn this shits crazy ,0
18768,18768,sorry  youre a fucking liar ,0
18769,18769,13rw  here are some horrible people that made a girls life hell to the point she killed herself stan twitter  how do we…,0
18770,18770,seriously  ive been standing in grocery store 45 fucking minutes because you stupid worthless fuck…,0
18771,18771,disgusting idiot maxine waters stood before the muslim brotherhood openly defended advocated for sharia law in…,0
18772,18772,oh my fucking god who did this,0
18773,18773,so wassup with the skin care routine  because yall fucking glistening,0
18774,18774,drunken peasants are talking shit about you again  saying youre boring and outof touch,1
18775,18775,my name is spelled francesca and it is pronounced francheska  my classmate just fucking called me  franchisca ,0
18776,18776,teengers fucking videos in hyderabad in,0
18777,18777,losing you was fucking hurt ,1
18778,18778,idc what time it is    if i ever facetime you and you dont answer  bitch youre fucking blocked,0
18779,18779,     are you fucking     kidding with     this,0
18780,18780,when you tell me something and tell me not to tell anyone i hope you fucking know my boyfriend doesnt count ,0
18781,18781,literally made me miss my fucking senior picture  and some didnt even want to take the picture but i did,0
18782,18782,this fucked up bruh,0
18783,18783,insomnia aint a joke bruh im really a fucking zombie at this point,0
18784,18784,looks like a fucking conehead,0
18785,18785,post concert depression fucking strongggggggggg,0
18786,18786,dont fucking steal my selfies       ,0
18787,18787,dont fucking post stuff like this ugh,0
18788,18788,2016 was so fucked up  2017 will be my year  2017  ,0
18789,18789,fucking nightmare,1
18790,18790,chill the fuck out  “bad things”,0
18791,18791,15  this video is so fucked up,1
18792,18792,that hoe hit me a lil too hard   ,0
18793,18793,when bae says somethin that pisses you off but youre trying to not to be crazy anymore,0
18794,18794,was fucking lit,0
18795,18795,all i wanted was some damn chicken sliders,0
18796,18796,im so fucking angry and sad n people are the worst ,0
18797,18797,after i get to know a person i stop liking they ass   personality be mad wack,0
18798,18798,if you like getting choked during sex that doesnt make you a  goth girl  that just mean you like getting choked you stupid bitch,0
18799,18799,redhead babe in lingerie gets mouth fucking,0
18800,18800,when nobody fucked with your tweet but you can it yourself,0
18801,18801,bitch fucked herself up till she leaked,0
18802,18802,need 2 start fucking w people who appreciate me,0
18803,18803,getting offline raided is so aids man  cuz when they tried to online us we fucked them up,0
18804,18804,cant wrap my head around what happened in st petersburg   just so fucked up,0
18805,18805,stranger  hi me  the gossip girl soundtrack fucking invented musi  ,0
18806,18806,← ← download cashier and customer fucked in store,0
18807,18807,ive been here for 2 fucking hours this is bullshit,0
18808,18808,late replies are the worst you tell someone youre pissed off at 18 27 and they ask why at 23 19  nothing fuck off,0
18809,18809,hey tell all of your globalist buddies to get their fucking affairs in order  w…,1
18810,18810,this shit got me fuckin cryingggggg   cuz the lil nigga aint even want this stupid cut just look his face ,0
18811,18811,today is a weird ass day  i just have this bad feeling ,0
18812,18812,no he is not gonna fucking die  not temporarily not ever,0
18813,18813,kardashian ass fucking denise milano nude,0
18814,18814,bitches at mcdonalds always mad  it aint my mcfault you mad mcbitch ,0
18815,18815,i just witnessed a fucking murder,0
18816,18816,who gives a shit break them all   its his fault that they play washington in the playoffs ,0
18817,18817,vietnamese tranny kimmie morgan fucked,0
18818,18818,lee sung kung sweetie im sorry that an ugly ass bitch would ever say that oh my god,0
18819,18819,when bae says somethin that pisses you off but youre trying to not to be crazy anymore,0
18820,18820,yeah ugh but its like 2 or 3 ppl and i am like god fucking hell stop this ,0
18821,18821,my neighbors are so fucking neglectful  of their yard  cars  dog  child  garbage can ,0
18822,18822,its so fucking insulting to every other president the way everyone clamors to try and make trump appear presidential ,0
18823,18823,lucinas face while sams fucking her from below ,0
18824,18824,because its easier and i dont feel like dislocating my fucking shoulder bone you nosey ass bitch ,0
18825,18825,your mom ever just walk in your room and all your siblings follow and you end up just having a fucking family party in you…,0
18826,18826,if ya girl suck on your fingers when yall fucking then wife that demon,0
18827,18827,dont let nobody make you feel like the guilty one after theyve fucked up ,0
18828,18828,state testing is finally fucking over the suicide is off,0
18829,18829,just dropped ma phone in mayonnaise fucking hellmann,0
18830,18830,its almost been 5 fucking years and im still in shock,0
18831,18831,me getting fucked by a hung cuban guy,0
18832,18832,this shit got me fuckin cryingggggg   cuz the lil nigga aint even want this stupid cut just look his face ,0
18833,18833,if this season ends on another cliffhanger i fucking swear ,0
18834,18834,  animal friend in my ass  you need some help  from fucking trump ,0
18835,18835,so sick to my stomach my god my just needs to get as tired as i am and take a fucking break,0
18836,18836,i hate it when people think i give a fuck,0
18837,18837,i just want something to fucking work out for once,0
18838,18838,me   makes a bad joke  my mutuals  fuck off me ,0
18839,18839,girls fucking picture kate grounds pussy,0
18840,18840,deepthroat pics nigerian girls fucking,0
18841,18841,dude looking at his shorty like  man im bout to say fuck this stupid ass prom ,0
18842,18842,just make 19 garth brooks clones  give em skates and sticks and make it a fucking nhl franchise ,0
18843,18843,i cant finish iron fist    so boring where is the kung fu and shit,1
18844,18844,dinahs fucking ad libs im screaming her voice ,0
18845,18845,3oh 3  tell your boyfriend if he says hes got beef  me  that im a vegetarian and i aint fucking scared of him,0
18846,18846,hey remember when the guy i work with let air out of tires because he was fucked up on xanax ,1
18847,18847,cigarettes are disgusting  and weed just smells so bad  hate when people smoke that shit everyday  but do you i gue…,1
18848,18848,i need sum whats it called     fucking attention,0
18849,18849,yall kill me with the  you know he got a bitch  bitch do your boyfriend know he got a bitch  obviously fucking not you dum…,0
18850,18850,omg nicki minaj can fucking breathe air and yall lil kil stans will say nicki stole it from her ,0
18851,18851,niggas be sooooooo mad when you stop fucking w them like  let that hurt go sus,0
18852,18852,go to to try your chances fucking a uk gilf this weekend ,0
18853,18853,some 40 plus people watched this online and not one of them sick bastards had the decency to call 911  wtf is going on out here  ,0
18854,18854,worst finale ever  shit didnt happen,1
18855,18855,lmaooo whos the fucked up cashier that asks a lil girl this,0
18856,18856,housewife get fucked and suck cock,0
18857,18857,  uhh uhh im still fucking   ,0
18858,18858,match of the fucking year,0
18859,18859,im officially taken as a fucking joke,0
18860,18860,it always be those salty ass j cole fans trying to feel as if kendrick is not the goat well im sorry that ur artist has a weak fan base ,0
18861,18861,roof fucked by donkey,0
18862,18862,just read a thread of this guy who cooked his fuckin chicken in nyquil  the pic that came with it will haunt me un…,0
18863,18863,did yoongi hoseok fucking remake this scene from attack on titan ,0
18864,18864,chicks fucking guys galleries home for imaginary friends frankie porn,0
18865,18865,im officially taken as a fucking joke,0
18866,18866,camila on stage  a mother fucking concept  i think so,0
18867,18867,i desperately tried to get the kylie valentines mini lip kits and they sold out in one fucking minute,0
18868,18868,poor be led by jejune retard in an era when,0
18869,18869,phwaaaaaarrrrr head is doing fucking over time  let me sleep ,0
18870,18870,hulk hogan is not a jabroni       april fools day you fucking jabroni,0
18871,18871,bang pd   sweetie i am so sorry that you would be compared to this ugly ass bitch,0
18872,18872,now i have to drive all the way to md to pick up a fucking piece of paper ,0
18873,18873,kim  sweetie  im so sorry  im so sorry that an ugly ass bitch like this would even say that  oh my god,0
18874,18874,this fucked me up ,0
18875,18875,wish my brain would just let me fucking sleep ,0
18876,18876,whoever created the simpsons isnt to be fucked with,0
18877,18877,yessss i fucking know it,0
18878,18878,but its not an official policy supported or sanctioned by the government   get that into your fucking head ,0
18879,18879,jack mother fucking morrison,0
18880,18880,you know you fucking up if george bush calling you racist,0
18881,18881,this fucked up bruh,0
18882,18882,my sister thinks shes being petty towards my dad by not going to my graduation   she got me all types of fucked up,1
18883,18883,wwe fucking showing up with ffxiv stormblood im screaming,0
18884,18884,i fucking hope they do,0
18885,18885,this nigga wayne be having all these hoes crazy,0
18886,18886, i cant fucking believe that i just fucking sent this picture of my fucking ugly picture of my face        fuck    alina 2017,0
18887,18887,dicks in one pussy fucking a dolphin,0
18888,18888,hes still in the cast for ep8 so if he like  shows up for his funeral or something im going to fucking lose it,0
18889,18889,when you take bananas for lunch and dont eat them and they end up all fucked and bruised and now youve ruined their life for no reason  ,0
18890,18890,you are a bonified fucking moron if someone enjoys what they are doing  then quality  research ,0
18891,18891,kim  sweetie  im so sorry  im so sorry that an ugly ass bitch like this would even say that  oh my god,0
18892,18892,i crave fucking fanfic now ,0
18893,18893,when you show up at the party already fucked up,0
18894,18894,skin tone chicken bone leave me lone head ass,0
18895,18895,becky fucked in front of husband,0
18896,18896,fucking secrets at work,0
18897,18897,i did something very bad and im waiting on karma at the door  im like i know ima get punished im prepared fuck,0
18898,18898,cat chases fucking dot,0
18899,18899,this is for emergencies and fucking cunt hole this is,0
18900,18900,when you show up at the party already fucked up,0
18901,18901,what a fucking goal from dele alli,0
18902,18902,now its my fucking friend  i hope he doesnt spoiler me the serie  but everybody knows the end ,0
18903,18903,im fucking done,0
18904,18904,u know u fucked up when a girl sends you this,0
18905,18905,you know you fucking up if george bush calling you racist,0
18906,18906,richlyn dont get these bitches fucked up fr ,0
